Local Time (Sensor),Date,Time,countlineName,direction,Car,Pedestrian,Cyclist,Motorbike,Bus,OGV1,OGV2,LGV
04/12/2019 19:00,04/12/2019,19:00:00,S16_PerneRoad_CAM003,out,589,12,19,9,4,1,0,19
04/12/2019 20:00,04/12/2019,20:00:00,S16_PerneRoad_CAM003,in,360,5,5,6,3,1,0,17
04/12/2019 20:00,04/12/2019,20:00:00,S16_PerneRoad_CAM003,out,459,3,4,9,3,0,0,17
04/12/2019 21:00,04/12/2019,21:00:00,S16_PerneRoad_CAM003,in,271,0,6,5,3,3,1,17
04/12/2019 21:00,04/12/2019,21:00:00,S16_PerneRoad_CAM003,out,303,3,8,3,2,0,0,6
04/12/2019 22:00,04/12/2019,22:00:00,S16_PerneRoad_CAM003,in,198,1,3,3,2,0,0,8
04/12/2019 22:00,04/12/2019,22:00:00,S16_PerneRoad_CAM003,out,201,6,7,7,2,3,0,4
04/12/2019 23:00,04/12/2019,23:00:00,S16_PerneRoad_CAM003,in,102,0,4,0,1,1,0,4
04/12/2019 23:00,04/12/2019,23:00:00,S16_PerneRoad_CAM003,out,90,3,0,1,0,0,0,1
05/12/2019 00:00,05/12/2019,00:00:00,S16_PerneRoad_CAM003,in,50,0,0,1,0,0,0,4
05/12/2019 00:00,05/12/2019,00:00:00,S16_PerneRoad_CAM003,out,39,2,1,0,0,0,0,1
05/12/2019 01:00,05/12/2019,01:00:00,S16_PerneRoad_CAM003,in,27,0,0,0,0,0,0,1
05/12/2019 01:00,05/12/2019,01:00:00,S16_PerneRoad_CAM003,out,29,0,1,0,1,1,0,0
05/12/2019 02:00,05/12/2019,02:00:00,S16_PerneRoad_CAM003,in,13,0,0,0,0,2,0,3
05/12/2019 02:00,05/12/2019,02:00:00,S16_PerneRoad_CAM003,out,27,0,0,0,0,0,0,4
05/12/2019 03:00,05/12/2019,03:00:00,S16_PerneRoad_CAM003,in,13,0,0,0,0,2,0,1
05/12/2019 03:00,05/12/2019,03:00:00,S16_PerneRoad_CAM003,out,21,1,0,0,0,3,0,0
05/12/2019 04:00,05/12/2019,04:00:00,S16_PerneRoad_CAM003,in,25,0,0,0,0,1,0,1
05/12/2019 04:00,05/12/2019,04:00:00,S16_PerneRoad_CAM003,out,17,0,0,0,0,2,0,2
05/12/2019 05:00,05/12/2019,05:00:00,S16_PerneRoad_CAM003,in,58,0,0,0,0,2,1,11
05/12/2019 05:00,05/12/2019,05:00:00,S16_PerneRoad_CAM003,out,84,1,2,1,1,1,0,4
05/12/2019 06:00,05/12/2019,06:00:00,S16_PerneRoad_CAM003,in,199,1,3,1,2,2,1,25
05/12/2019 06:00,05/12/2019,06:00:00,S16_PerneRoad_CAM003,out,310,6,24,2,3,4,0,11
05/12/2019 07:00,05/12/2019,07:00:00,S16_PerneRoad_CAM003,in,364,5,21,3,6,10,0,67
05/12/2019 07:00,05/12/2019,07:00:00,S16_PerneRoad_CAM003,out,636,34,75,9,5,9,0,72
05/12/2019 08:00,05/12/2019,08:00:00,S16_PerneRoad_CAM003,in,473,15,64,3,6,4,0,65
05/12/2019 08:00,05/12/2019,08:00:00,S16_PerneRoad_CAM003,out,639,128,163,7,6,11,2,88
05/12/2019 09:00,05/12/2019,09:00:00,S16_PerneRoad_CAM003,in,519,17,27,4,10,11,3,84
05/12/2019 09:00,05/12/2019,09:00:00,S16_PerneRoad_CAM003,out,557,40,63,7,8,7,2,93
05/12/2019 10:00,05/12/2019,10:00:00,S16_PerneRoad_CAM003,in,484,10,6,2,7,12,4,90
05/12/2019 10:00,05/12/2019,10:00:00,S16_PerneRoad_CAM003,out,484,20,24,3,10,13,3,93
05/12/2019 11:00,05/12/2019,11:00:00,S16_PerneRoad_CAM003,in,521,8,18,4,12,14,3,85
05/12/2019 11:00,05/12/2019,11:00:00,S16_PerneRoad_CAM003,out,508,32,15,6,4,13,3,70
05/12/2019 12:00,05/12/2019,12:00:00,S16_PerneRoad_CAM003,in,548,11,18,4,6,10,4,94
05/12/2019 12:00,05/12/2019,12:00:00,S16_PerneRoad_CAM003,out,545,25,11,5,12,7,2,99
05/12/2019 13:00,05/12/2019,13:00:00,S16_PerneRoad_CAM003,in,514,11,24,11,8,10,2,120
05/12/2019 13:00,05/12/2019,13:00:00,S16_PerneRoad_CAM003,out,596,32,13,10,7,11,3,79
05/12/2019 14:00,05/12/2019,14:00:00,S16_PerneRoad_CAM003,in,561,11,28,10,8,5,1,107
05/12/2019 14:00,05/12/2019,14:00:00,S16_PerneRoad_CAM003,out,578,27,16,8,7,10,3,99
05/12/2019 15:00,05/12/2019,15:00:00,S16_PerneRoad_CAM003,in,524,42,73,12,9,11,3,82
05/12/2019 15:00,05/12/2019,15:00:00,S16_PerneRoad_CAM003,out,582,26,28,8,7,6,4,54
05/12/2019 16:00,05/12/2019,16:00:00,S16_PerneRoad_CAM003,in,539,5,28,13,6,8,0,61
05/12/2019 16:00,05/12/2019,16:00:00,S16_PerneRoad_CAM003,out,622,17,21,17,7,7,1,41
05/12/2019 17:00,05/12/2019,17:00:00,S16_PerneRoad_CAM003,in,631,2,31,25,7,3,0,66
05/12/2019 17:00,05/12/2019,17:00:00,S16_PerneRoad_CAM003,out,631,5,28,8,7,1,0,19
05/12/2019 18:00,05/12/2019,18:00:00,S16_PerneRoad_CAM003,in,622,3,11,20,6,0,0,35
05/12/2019 18:00,05/12/2019,18:00:00,S16_PerneRoad_CAM003,out,641,21,23,4,2,2,0,14
05/12/2019 19:00,05/12/2019,19:00:00,S16_PerneRoad_CAM003,in,531,3,17,8,6,0,0,31
05/12/2019 19:00,05/12/2019,19:00:00,S16_PerneRoad_CAM003,out,553,14,14,9,5,2,0,14
05/12/2019 20:00,05/12/2019,20:00:00,S16_PerneRoad_CAM003,in,406,3,11,6,3,0,0,19
05/12/2019 20:00,05/12/2019,20:00:00,S16_PerneRoad_CAM003,out,431,11,10,6,1,1,0,8
05/12/2019 21:00,05/12/2019,21:00:00,S16_PerneRoad_CAM003,in,269,3,8,4,3,2,0,15
05/12/2019 21:00,05/12/2019,21:00:00,S16_PerneRoad_CAM003,out,302,7,6,2,2,1,0,6
05/12/2019 22:00,05/12/2019,22:00:00,S16_PerneRoad_CAM003,in,203,1,1,1,3,4,0,9
05/12/2019 22:00,05/12/2019,22:00:00,S16_PerneRoad_CAM003,out,209,1,4,1,3,3,0,7
05/12/2019 23:00,05/12/2019,23:00:00,S16_PerneRoad_CAM003,in,96,0,0,0,0,1,0,3
05/12/2019 23:00,05/12/2019,23:00:00,S16_PerneRoad_CAM003,out,123,1,6,0,1,1,0,1
06/12/2019 00:00,06/12/2019,00:00:00,S16_PerneRoad_CAM003,in,59,0,0,0,1,2,0,4
06/12/2019 00:00,06/12/2019,00:00:00,S16_PerneRoad_CAM003,out,56,1,1,0,1,1,0,2
06/12/2019 01:00,06/12/2019,01:00:00,S16_PerneRoad_CAM003,in,26,0,0,0,0,2,0,4
06/12/2019 01:00,06/12/2019,01:00:00,S16_PerneRoad_CAM003,out,23,0,0,1,1,0,0,2
06/12/2019 02:00,06/12/2019,02:00:00,S16_PerneRoad_CAM003,in,16,0,0,0,0,1,0,1
06/12/2019 02:00,06/12/2019,02:00:00,S16_PerneRoad_CAM003,out,20,0,0,0,1,1,0,1
06/12/2019 03:00,06/12/2019,03:00:00,S16_PerneRoad_CAM003,in,17,0,0,0,0,0,1,0
06/12/2019 03:00,06/12/2019,03:00:00,S16_PerneRoad_CAM003,out,27,0,0,0,1,1,0,3
06/12/2019 04:00,06/12/2019,04:00:00,S16_PerneRoad_CAM003,in,22,0,0,0,0,1,1,4
06/12/2019 04:00,06/12/2019,04:00:00,S16_PerneRoad_CAM003,out,20,0,0,0,0,3,0,2
06/12/2019 05:00,06/12/2019,05:00:00,S16_PerneRoad_CAM003,in,64,0,0,0,0,1,0,8
06/12/2019 05:00,06/12/2019,05:00:00,S16_PerneRoad_CAM003,out,86,1,2,0,0,2,1,10
06/12/2019 06:00,06/12/2019,06:00:00,S16_PerneRoad_CAM003,in,164,0,1,1,0,4,0,23
06/12/2019 06:00,06/12/2019,06:00:00,S16_PerneRoad_CAM003,out,268,7,13,5,4,1,0,46
06/12/2019 07:00,06/12/2019,07:00:00,S16_PerneRoad_CAM003,in,300,1,8,4,3,10,0,47
06/12/2019 07:00,06/12/2019,07:00:00,S16_PerneRoad_CAM003,out,628,15,35,18,6,18,0,107
06/12/2019 08:00,06/12/2019,08:00:00,S16_PerneRoad_CAM003,in,516,11,41,3,9,5,0,61
06/12/2019 08:00,06/12/2019,08:00:00,S16_PerneRoad_CAM003,out,667,108,141,7,10,6,1,81
06/12/2019 09:00,06/12/2019,09:00:00,S16_PerneRoad_CAM003,in,549,21,19,1,10,10,1,99
06/12/2019 09:00,06/12/2019,09:00:00,S16_PerneRoad_CAM003,out,539,39,47,7,9,11,3,102
06/12/2019 10:00,06/12/2019,10:00:00,S16_PerneRoad_CAM003,in,541,6,12,3,4,11,3,95
06/12/2019 10:00,06/12/2019,10:00:00,S16_PerneRoad_CAM003,out,538,22,33,4,4,12,6,75
06/12/2019 11:00,06/12/2019,11:00:00,S16_PerneRoad_CAM003,in,518,14,14,5,4,10,2,95
06/12/2019 11:00,06/12/2019,11:00:00,S16_PerneRoad_CAM003,out,591,18,22,7,9,15,5,83
06/12/2019 12:00,06/12/2019,12:00:00,S16_PerneRoad_CAM003,in,594,13,25,5,6,9,3,77
06/12/2019 12:00,06/12/2019,12:00:00,S16_PerneRoad_CAM003,out,682,26,11,7,4,10,6,85
06/12/2019 13:00,06/12/2019,13:00:00,S16_PerneRoad_CAM003,in,542,7,16,2,4,9,1,85
06/12/2019 13:00,06/12/2019,13:00:00,S16_PerneRoad_CAM003,out,636,33,25,5,11,3,1,57
06/12/2019 14:00,06/12/2019,14:00:00,S16_PerneRoad_CAM003,in,533,9,8,2,8,5,0,76
06/12/2019 14:00,06/12/2019,14:00:00,S16_PerneRoad_CAM003,out,570,19,15,5,7,6,0,65
06/12/2019 15:00,06/12/2019,15:00:00,S16_PerneRoad_CAM003,in,561,38,59,8,6,4,2,55
06/12/2019 15:00,06/12/2019,15:00:00,S16_PerneRoad_CAM003,out,689,26,14,6,11,8,0,63
06/12/2019 16:00,06/12/2019,16:00:00,S16_PerneRoad_CAM003,in,590,5,5,5,7,3,0,55
06/12/2019 16:00,06/12/2019,16:00:00,S16_PerneRoad_CAM003,out,659,16,5,1,6,2,0,16
06/12/2019 17:00,06/12/2019,17:00:00,S16_PerneRoad_CAM003,in,596,0,10,7,6,5,0,35
06/12/2019 17:00,06/12/2019,17:00:00,S16_PerneRoad_CAM003,out,667,5,9,2,3,1,0,16
06/12/2019 18:00,06/12/2019,18:00:00,S16_PerneRoad_CAM003,in,571,1,4,6,4,5,0,37
06/12/2019 18:00,06/12/2019,18:00:00,S16_PerneRoad_CAM003,out,654,4,17,5,4,4,0,16
06/12/2019 19:00,06/12/2019,19:00:00,S16_PerneRoad_CAM003,in,488,0,4,7,4,0,0,24
06/12/2019 19:00,06/12/2019,19:00:00,S16_PerneRoad_CAM003,out,680,4,9,5,2,1,0,13
06/12/2019 20:00,06/12/2019,20:00:00,S16_PerneRoad_CAM003,in,403,1,6,3,6,0,0,14
06/12/2019 20:00,06/12/2019,20:00:00,S16_PerneRoad_CAM003,out,401,5,7,7,5,0,0,4
06/12/2019 21:00,06/12/2019,21:00:00,S16_PerneRoad_CAM003,in,252,2,1,2,3,3,0,13
06/12/2019 21:00,06/12/2019,21:00:00,S16_PerneRoad_CAM003,out,310,3,5,5,4,0,0,6
06/12/2019 22:00,06/12/2019,22:00:00,S16_PerneRoad_CAM003,in,187,0,2,2,3,2,1,9
06/12/2019 22:00,06/12/2019,22:00:00,S16_PerneRoad_CAM003,out,258,2,6,0,3,4,0,2
06/12/2019 23:00,06/12/2019,23:00:00,S16_PerneRoad_CAM003,in,148,0,1,2,0,1,0,5
06/12/2019 23:00,06/12/2019,23:00:00,S16_PerneRoad_CAM003,out,208,4,5,1,0,1,1,2
07/12/2019 00:00,07/12/2019,00:00:00,S16_PerneRoad_CAM003,in,77,0,1,0,0,3,0,4
07/12/2019 00:00,07/12/2019,00:00:00,S16_PerneRoad_CAM003,out,110,3,8,1,1,2,0,3
07/12/2019 01:00,07/12/2019,01:00:00,S16_PerneRoad_CAM003,in,55,0,0,0,0,0,0,3
07/12/2019 01:00,07/12/2019,01:00:00,S16_PerneRoad_CAM003,out,75,1,0,0,0,2,0,3
07/12/2019 02:00,07/12/2019,02:00:00,S16_PerneRoad_CAM003,in,43,0,0,1,0,1,0,4
07/12/2019 02:00,07/12/2019,02:00:00,S16_PerneRoad_CAM003,out,52,1,2,1,0,0,0,1
07/12/2019 03:00,07/12/2019,03:00:00,S16_PerneRoad_CAM003,in,20,0,0,0,0,1,0,2
07/12/2019 03:00,07/12/2019,03:00:00,S16_PerneRoad_CAM003,out,53,0,0,0,0,1,0,5
07/12/2019 04:00,07/12/2019,04:00:00,S16_PerneRoad_CAM003,in,27,0,0,0,0,0,0,4
07/12/2019 04:00,07/12/2019,04:00:00,S16_PerneRoad_CAM003,out,43,0,1,0,0,1,0,1
07/12/2019 05:00,07/12/2019,05:00:00,S16_PerneRoad_CAM003,in,36,0,2,0,0,2,0,5
07/12/2019 05:00,07/12/2019,05:00:00,S16_PerneRoad_CAM003,out,57,1,0,2,1,1,0,7
07/12/2019 06:00,07/12/2019,06:00:00,S16_PerneRoad_CAM003,in,95,1,0,0,1,1,0,9
07/12/2019 06:00,07/12/2019,06:00:00,S16_PerneRoad_CAM003,out,133,3,6,1,4,3,0,9
07/12/2019 07:00,07/12/2019,07:00:00,S16_PerneRoad_CAM003,in,212,6,16,0,3,4,1,31
07/12/2019 07:00,07/12/2019,07:00:00,S16_PerneRoad_CAM003,out,237,13,10,0,3,6,0,21
07/12/2019 08:00,07/12/2019,08:00:00,S16_PerneRoad_CAM003,in,428,12,21,2,4,2,1,49
07/12/2019 08:00,07/12/2019,08:00:00,S16_PerneRoad_CAM003,out,307,12,4,1,3,6,1,38
07/12/2019 09:00,07/12/2019,09:00:00,S16_PerneRoad_CAM003,in,587,11,19,4,4,2,0,59
07/12/2019 09:00,07/12/2019,09:00:00,S16_PerneRoad_CAM003,out,597,22,18,4,5,5,0,52
07/12/2019 10:00,07/12/2019,10:00:00,S16_PerneRoad_CAM003,in,628,16,17,4,3,2,0,43
07/12/2019 10:00,07/12/2019,10:00:00,S16_PerneRoad_CAM003,out,621,28,19,0,3,3,1,40
07/12/2019 11:00,07/12/2019,11:00:00,S16_PerneRoad_CAM003,in,658,23,32,4,3,2,0,39
07/12/2019 11:00,07/12/2019,11:00:00,S16_PerneRoad_CAM003,out,737,33,4,1,3,2,1,34
07/12/2019 12:00,07/12/2019,12:00:00,S16_PerneRoad_CAM003,in,642,31,24,2,3,0,0,37
07/12/2019 12:00,07/12/2019,12:00:00,S16_PerneRoad_CAM003,out,744,39,12,1,5,2,0,31
07/12/2019 13:00,07/12/2019,13:00:00,S16_PerneRoad_CAM003,in,681,23,25,4,5,0,0,40
07/12/2019 13:00,07/12/2019,13:00:00,S16_PerneRoad_CAM003,out,738,24,12,8,5,0,0,32
07/12/2019 14:00,07/12/2019,14:00:00,S16_PerneRoad_CAM003,in,624,28,25,3,5,0,0,37
07/12/2019 14:00,07/12/2019,14:00:00,S16_PerneRoad_CAM003,out,700,28,13,4,5,0,0,37
07/12/2019 15:00,07/12/2019,15:00:00,S16_PerneRoad_CAM003,in,656,20,23,14,4,1,0,38
07/12/2019 15:00,07/12/2019,15:00:00,S16_PerneRoad_CAM003,out,698,54,6,13,4,2,1,36
07/12/2019 16:00,07/12/2019,16:00:00,S16_PerneRoad_CAM003,in,553,4,7,10,5,2,0,44
07/12/2019 16:00,07/12/2019,16:00:00,S16_PerneRoad_CAM003,out,709,27,5,9,5,0,0,30
07/12/2019 17:00,07/12/2019,17:00:00,S16_PerneRoad_CAM003,in,475,3,4,3,2,2,0,25
07/12/2019 17:00,07/12/2019,17:00:00,S16_PerneRoad_CAM003,out,808,19,11,9,7,0,0,22
07/12/2019 18:00,07/12/2019,18:00:00,S16_PerneRoad_CAM003,in,404,0,4,1,6,2,0,21
07/12/2019 18:00,07/12/2019,18:00:00,S16_PerneRoad_CAM003,out,628,18,7,7,7,0,0,26
07/12/2019 19:00,07/12/2019,19:00:00,S16_PerneRoad_CAM003,in,387,2,3,6,8,0,0,19
07/12/2019 19:00,07/12/2019,19:00:00,S16_PerneRoad_CAM003,out,473,17,2,5,4,1,0,16
07/12/2019 20:00,07/12/2019,20:00:00,S16_PerneRoad_CAM003,in,325,0,4,3,2,0,0,13
07/12/2019 20:00,07/12/2019,20:00:00,S16_PerneRoad_CAM003,out,308,7,1,4,4,0,0,11
07/12/2019 21:00,07/12/2019,21:00:00,S16_PerneRoad_CAM003,in,198,1,1,4,2,0,0,8
07/12/2019 21:00,07/12/2019,21:00:00,S16_PerneRoad_CAM003,out,212,5,2,5,2,0,0,2
07/12/2019 22:00,07/12/2019,22:00:00,S16_PerneRoad_CAM003,in,194,2,2,5,2,3,0,8
07/12/2019 22:00,07/12/2019,22:00:00,S16_PerneRoad_CAM003,out,198,5,2,1,2,0,0,5
07/12/2019 23:00,07/12/2019,23:00:00,S16_PerneRoad_CAM003,in,128,0,3,2,0,0,0,3
07/12/2019 23:00,07/12/2019,23:00:00,S16_PerneRoad_CAM003,out,146,6,2,0,0,0,0,4
08/12/2019 00:00,08/12/2019,00:00:00,S16_PerneRoad_CAM003,in,99,0,0,1,0,0,0,3
08/12/2019 00:00,08/12/2019,00:00:00,S16_PerneRoad_CAM003,out,120,1,0,0,0,1,0,4
08/12/2019 01:00,08/12/2019,01:00:00,S16_PerneRoad_CAM003,in,67,0,0,0,0,0,0,3
08/12/2019 01:00,08/12/2019,01:00:00,S16_PerneRoad_CAM003,out,72,0,3,0,0,0,0,3
08/12/2019 02:00,08/12/2019,02:00:00,S16_PerneRoad_CAM003,in,43,0,0,0,0,1,0,0
08/12/2019 02:00,08/12/2019,02:00:00,S16_PerneRoad_CAM003,out,58,0,0,0,1,0,0,1
08/12/2019 03:00,08/12/2019,03:00:00,S16_PerneRoad_CAM003,in,28,0,0,0,0,0,0,0
08/12/2019 03:00,08/12/2019,03:00:00,S16_PerneRoad_CAM003,out,46,0,0,0,0,0,0,2
08/12/2019 04:00,08/12/2019,04:00:00,S16_PerneRoad_CAM003,in,38,0,0,1,1,0,0,2
08/12/2019 04:00,08/12/2019,04:00:00,S16_PerneRoad_CAM003,out,28,0,2,0,1,0,0,2
08/12/2019 05:00,08/12/2019,05:00:00,S16_PerneRoad_CAM003,in,36,0,0,1,0,1,0,3
08/12/2019 05:00,08/12/2019,05:00:00,S16_PerneRoad_CAM003,out,47,0,1,1,0,0,0,6
08/12/2019 06:00,08/12/2019,06:00:00,S16_PerneRoad_CAM003,in,54,0,2,0,0,1,0,7
08/12/2019 06:00,08/12/2019,06:00:00,S16_PerneRoad_CAM003,out,86,6,4,0,1,1,0,5
08/12/2019 07:00,08/12/2019,07:00:00,S16_PerneRoad_CAM003,in,139,2,5,1,1,1,0,7
08/12/2019 07:00,08/12/2019,07:00:00,S16_PerneRoad_CAM003,out,153,5,7,1,0,0,0,5
08/12/2019 08:00,08/12/2019,08:00:00,S16_PerneRoad_CAM003,in,192,6,15,1,2,0,0,12
08/12/2019 08:00,08/12/2019,08:00:00,S16_PerneRoad_CAM003,out,179,8,9,3,2,3,0,19
08/12/2019 09:00,08/12/2019,09:00:00,S16_PerneRoad_CAM003,in,362,4,9,2,3,0,0,57
08/12/2019 09:00,08/12/2019,09:00:00,S16_PerneRoad_CAM003,out,327,14,12,1,2,1,0,23
08/12/2019 10:00,08/12/2019,10:00:00,S16_PerneRoad_CAM003,in,608,7,27,0,4,2,0,48
08/12/2019 10:00,08/12/2019,10:00:00,S16_PerneRoad_CAM003,out,485,11,17,0,5,3,0,22
08/12/2019 11:00,08/12/2019,11:00:00,S16_PerneRoad_CAM003,in,645,15,31,1,3,1,0,25
08/12/2019 11:00,08/12/2019,11:00:00,S16_PerneRoad_CAM003,out,619,24,11,2,3,2,0,31
08/12/2019 12:00,08/12/2019,12:00:00,S16_PerneRoad_CAM003,in,640,13,21,6,1,3,0,24
08/12/2019 12:00,08/12/2019,12:00:00,S16_PerneRoad_CAM003,out,759,30,10,3,2,2,0,19
08/12/2019 13:00,08/12/2019,13:00:00,S16_PerneRoad_CAM003,in,630,14,22,1,2,1,0,36
08/12/2019 13:00,08/12/2019,13:00:00,S16_PerneRoad_CAM003,out,674,30,14,1,3,0,0,24
08/12/2019 14:00,08/12/2019,14:00:00,S16_PerneRoad_CAM003,in,636,19,21,5,5,0,0,29
08/12/2019 14:00,08/12/2019,14:00:00,S16_PerneRoad_CAM003,out,698,39,13,10,3,0,0,28
08/12/2019 15:00,08/12/2019,15:00:00,S16_PerneRoad_CAM003,in,566,13,19,7,1,0,0,26
08/12/2019 15:00,08/12/2019,15:00:00,S16_PerneRoad_CAM003,out,757,41,10,8,5,0,0,26
08/12/2019 16:00,08/12/2019,16:00:00,S16_PerneRoad_CAM003,in,460,7,7,4,2,0,0,26
08/12/2019 16:00,08/12/2019,16:00:00,S16_PerneRoad_CAM003,out,654,19,3,4,4,1,0,19
08/12/2019 17:00,08/12/2019,17:00:00,S16_PerneRoad_CAM003,in,395,1,3,1,2,0,0,17
08/12/2019 17:00,08/12/2019,17:00:00,S16_PerneRoad_CAM003,out,449,10,3,4,5,0,0,12
08/12/2019 18:00,08/12/2019,18:00:00,S16_PerneRoad_CAM003,in,318,2,1,2,3,1,0,13
08/12/2019 18:00,08/12/2019,18:00:00,S16_PerneRoad_CAM003,out,377,9,2,5,1,0,0,12
08/12/2019 19:00,08/12/2019,19:00:00,S16_PerneRoad_CAM003,in,313,2,6,7,0,1,0,10
08/12/2019 19:00,08/12/2019,19:00:00,S16_PerneRoad_CAM003,out,356,8,6,5,2,1,0,3
08/12/2019 20:00,08/12/2019,20:00:00,S16_PerneRoad_CAM003,in,252,4,11,4,1,0,0,14
08/12/2019 20:00,08/12/2019,20:00:00,S16_PerneRoad_CAM003,out,269,2,3,6,2,0,0,6
08/12/2019 21:00,08/12/2019,21:00:00,S16_PerneRoad_CAM003,in,180,1,3,4,0,0,0,8
08/12/2019 21:00,08/12/2019,21:00:00,S16_PerneRoad_CAM003,out,188,9,3,1,0,0,0,6
08/12/2019 22:00,08/12/2019,22:00:00,S16_PerneRoad_CAM003,in,131,0,2,1,1,1,0,4
08/12/2019 22:00,08/12/2019,22:00:00,S16_PerneRoad_CAM003,out,132,7,0,3,0,0,0,1
08/12/2019 23:00,08/12/2019,23:00:00,S16_PerneRoad_CAM003,in,75,0,2,1,0,0,0,4
08/12/2019 23:00,08/12/2019,23:00:00,S16_PerneRoad_CAM003,out,85,2,0,1,1,0,0,4
09/12/2019 00:00,09/12/2019,00:00:00,S16_PerneRoad_CAM003,in,41,0,1,0,0,1,0,4
09/12/2019 00:00,09/12/2019,00:00:00,S16_PerneRoad_CAM003,out,46,1,0,1,0,0,0,2
09/12/2019 01:00,09/12/2019,01:00:00,S16_PerneRoad_CAM003,in,19,0,0,0,0,1,0,1
09/12/2019 01:00,09/12/2019,01:00:00,S16_PerneRoad_CAM003,out,45,1,0,0,0,1,0,1
09/12/2019 02:00,09/12/2019,02:00:00,S16_PerneRoad_CAM003,in,14,0,0,0,0,0,0,5
09/12/2019 02:00,09/12/2019,02:00:00,S16_PerneRoad_CAM003,out,54,1,0,0,0,1,0,1
09/12/2019 03:00,09/12/2019,03:00:00,S16_PerneRoad_CAM003,in,13,0,0,0,0,0,0,1
09/12/2019 03:00,09/12/2019,03:00:00,S16_PerneRoad_CAM003,out,34,0,0,0,0,0,0,1
09/12/2019 04:00,09/12/2019,04:00:00,S16_PerneRoad_CAM003,in,26,0,0,1,0,2,0,2
09/12/2019 04:00,09/12/2019,04:00:00,S16_PerneRoad_CAM003,out,42,2,0,1,0,0,0,1
09/12/2019 05:00,09/12/2019,05:00:00,S16_PerneRoad_CAM003,in,56,0,0,1,0,2,0,7
09/12/2019 05:00,09/12/2019,05:00:00,S16_PerneRoad_CAM003,out,138,1,2,1,1,2,0,6
09/12/2019 06:00,09/12/2019,06:00:00,S16_PerneRoad_CAM003,in,166,1,2,3,1,8,0,31
09/12/2019 06:00,09/12/2019,06:00:00,S16_PerneRoad_CAM003,out,340,7,12,4,5,6,0,16
09/12/2019 07:00,09/12/2019,07:00:00,S16_PerneRoad_CAM003,in,376,6,7,6,6,4,1,51
09/12/2019 07:00,09/12/2019,07:00:00,S16_PerneRoad_CAM003,out,599,44,50,5,4,8,0,62
09/12/2019 08:00,09/12/2019,08:00:00,S16_PerneRoad_CAM003,in,527,23,58,2,7,8,2,60
09/12/2019 08:00,09/12/2019,08:00:00,S16_PerneRoad_CAM003,out,648,158,134,8,10,7,4,91
09/12/2019 09:00,09/12/2019,09:00:00,S16_PerneRoad_CAM003,in,466,11,26,1,6,11,0,165
09/12/2019 09:00,09/12/2019,09:00:00,S16_PerneRoad_CAM003,out,502,50,54,2,6,10,1,83
09/12/2019 10:00,09/12/2019,10:00:00,S16_PerneRoad_CAM003,in,578,3,10,0,9,16,0,106
09/12/2019 10:00,09/12/2019,10:00:00,S16_PerneRoad_CAM003,out,512,16,20,3,11,18,0,88
09/12/2019 11:00,09/12/2019,11:00:00,S16_PerneRoad_CAM003,in,561,5,19,1,7,11,0,97
09/12/2019 11:00,09/12/2019,11:00:00,S16_PerneRoad_CAM003,out,546,23,10,4,12,19,2,105
09/12/2019 12:00,09/12/2019,12:00:00,S16_PerneRoad_CAM003,in,515,11,15,1,6,12,2,94
09/12/2019 12:00,09/12/2019,12:00:00,S16_PerneRoad_CAM003,out,621,36,9,3,13,10,0,87
09/12/2019 13:00,09/12/2019,13:00:00,S16_PerneRoad_CAM003,in,535,9,17,1,4,11,0,93
09/12/2019 13:00,09/12/2019,13:00:00,S16_PerneRoad_CAM003,out,654,23,4,1,9,8,0,101
09/12/2019 14:00,09/12/2019,14:00:00,S16_PerneRoad_CAM003,in,529,7,9,0,5,2,0,79
09/12/2019 14:00,09/12/2019,14:00:00,S16_PerneRoad_CAM003,out,688,21,19,5,6,6,0,65
09/12/2019 15:00,09/12/2019,15:00:00,S16_PerneRoad_CAM003,in,579,30,63,6,11,8,2,88
09/12/2019 15:00,09/12/2019,15:00:00,S16_PerneRoad_CAM003,out,634,34,20,4,5,10,0,70
09/12/2019 16:00,09/12/2019,16:00:00,S16_PerneRoad_CAM003,in,605,11,49,14,5,4,0,87
09/12/2019 16:00,09/12/2019,16:00:00,S16_PerneRoad_CAM003,out,580,29,12,7,9,2,0,46
09/12/2019 17:00,09/12/2019,17:00:00,S16_PerneRoad_CAM003,in,594,8,65,16,6,1,1,34
09/12/2019 17:00,09/12/2019,17:00:00,S16_PerneRoad_CAM003,out,646,33,21,7,6,1,0,25
09/12/2019 18:00,09/12/2019,18:00:00,S16_PerneRoad_CAM003,in,590,5,52,17,6,3,0,28
09/12/2019 18:00,09/12/2019,18:00:00,S16_PerneRoad_CAM003,out,623,37,19,8,5,2,0,21
09/12/2019 19:00,09/12/2019,19:00:00,S16_PerneRoad_CAM003,in,479,4,23,8,3,0,0,17
09/12/2019 19:00,09/12/2019,19:00:00,S16_PerneRoad_CAM003,out,513,14,7,9,4,1,0,13
09/12/2019 20:00,09/12/2019,20:00:00,S16_PerneRoad_CAM003,in,335,3,13,8,7,2,0,14
09/12/2019 20:00,09/12/2019,20:00:00,S16_PerneRoad_CAM003,out,365,21,5,8,3,0,0,11
09/12/2019 21:00,09/12/2019,21:00:00,S16_PerneRoad_CAM003,in,226,2,2,6,2,2,0,8
