Typ gracza,Pieniądze na wstępie,Lekkomyślność,Rozrzutność,Minimalna oczekiwana ręka,Wynik_pieniężny_gra_1,Wynik_pieniężny_gra_2,Wynik_pieniężny_gra_3,Wynik_pieniężny_gra_4,Wynik_pieniężny_gra_5,Wynik_pieniężny_gra_6,Wynik_pieniężny_gra_7,Wynik_pieniężny_gra_8,Wynik_pieniężny_gra_9,Wynik_pieniężny_gra_10
AgressivePlayer,500,0.5,0.1,High card,1965,3283,3522,3568,3643,3693,3733,3765,3820,3845
AgressivePlayer,500,0.5,0.1,High card,142,92,42,42,17,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,High card,140,70,716,193,130,80,30,30,0,0
AgressivePlayer,500,0.5,0.1,One pair,69,19,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,One pair,1600,2594,2669,2744,3555,3611,3686,3736,3792,3810
AgressivePlayer,500,0.5,0.1,One pair,170,120,50,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,Two pair,1771,1416,1193,2052,2638,3219,3604,3604,3654,3654
AgressivePlayer,500,0.5,0.1,Two pair,145,95,45,45,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,Two pair,335,117,47,47,47,47,0,0,0,0
AgressivePlayer,500,0.5,0.1,Three-of-a-Kind,227,177,107,37,37,37,0,0,0,0
AgressivePlayer,500,0.5,0.1,Three-of-a-Kind,132,62,37,37,37,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,Three-of-a-Kind,132,82,32,7,7,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,Straight,1225,996,1518,1055,2107,1902,1618,1514,757,297
AgressivePlayer,500,0.5,0.1,Straight,228,178,53,2937,2988,2815,3420,3445,3642,3692
AgressivePlayer,500,0.5,0.1,Straight,405,220,170,170,114,64,39,39,39,39
AgressivePlayer,500,0.5,0.1,Flush,270,220,150,100,48,23,23,0,0,0
AgressivePlayer,500,0.5,0.1,Flush,360,220,60,10,10,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,Flush,159,109,109,59,9,9,9,9,9,0
AgressivePlayer,500,0.5,0.1,Full house,430,360,310,260,210,160,90,40,40,40
AgressivePlayer,500,0.5,0.1,Full house,425,369,299,229,179,129,59,59,59,59
AgressivePlayer,500,0.5,0.1,Full house,425,105,35,35,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,Four-of-a-Kind,430,330,104,54,29,0,0,0,0,0
AgressivePlayer,500,0.5,0.1,Four-of-a-Kind,380,310,310,260,210,210,160,110,60,10
AgressivePlayer,500,0.5,0.1,Four-of-a-Kind,308,308,308,258,208,158,158,108,108,58
AgressivePlayer,500,0.5,0.1,Straight flush,284,284,284,214,55,30,0,0,0,0
AgressivePlayer,500,0.5,0.1,Straight flush,450,181,131,81,31,31,31,0,0,0
AgressivePlayer,500,0.5,0.1,Straight flush,356,306,256,256,256,206,156,106,106,56
AgressivePlayer,500,0.5,0.5,High card,156,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,High card,161,21,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,One pair,1825,1900,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,One pair,64,39,39,39,14,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Two pair,125,55,545,390,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Two pair,325,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Three-of-a-Kind,250,188,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Straight,65,15,15,15,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Flush,375,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Flush,158,81,31,31,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Four-of-a-Kind,250,64,14,14,14,14,14,14,14,0
AgressivePlayer,500,0.5,0.5,Four-of-a-Kind,307,193,123,73,48,48,48,48,48,48
AgressivePlayer,500,0.5,0.5,Four-of-a-Kind,375,282,232,174,124,74,4,0,0,0
AgressivePlayer,500,0.5,0.5,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.5,Straight flush,375,325,207,157,87,37,37,37,0,0
AgressivePlayer,500,0.5,0.5,Straight flush,375,282,232,132,62,12,0,0,0,0
AgressivePlayer,500,0.5,0.9,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Three-of-a-Kind,50,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Straight,4,4,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Straight,248,123,68,2198,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Flush,152,102,32,32,32,32,7,0,0,0
AgressivePlayer,500,0.5,0.9,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Full house,275,152,84,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Full house,450,248,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Four-of-a-Kind,275,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Four-of-a-Kind,310,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Four-of-a-Kind,50,50,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.5,0.9,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,High card,196,86,16,16,16,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,High card,34,9,9,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,High card,2326,2401,2476,2551,2587,2662,2737,2812,2848,2923
AgressivePlayer,500,0.9,0.1,One pair,34,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,One pair,1665,3214,3267,3504,3554,3603,3678,3681,3706,3706
AgressivePlayer,500,0.9,0.1,One pair,1715,1790,2223,2275,2350,2425,2450,2525,2550,2600
AgressivePlayer,500,0.9,0.1,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,Two pair,140,90,20,20,20,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,Two pair,275,1137,2154,1251,1165,367,280,224,174,104
AgressivePlayer,500,0.9,0.1,Three-of-a-Kind,250,180,110,40,15,15,15,0,0,0
AgressivePlayer,500,0.9,0.1,Three-of-a-Kind,118,68,18,18,18,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,Three-of-a-Kind,1407,2943,2985,3010,3085,3110,3173,3248,3323,3348
AgressivePlayer,500,0.9,0.1,Straight,2110,2185,2260,2335,2410,2485,2560,2635,2710,3115
AgressivePlayer,500,0.9,0.1,Straight,38,38,38,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,Straight,186,88,38,38,38,38,38,38,38,38
AgressivePlayer,500,0.9,0.1,Flush,114,64,39,39,39,14,14,0,0,0
AgressivePlayer,500,0.9,0.1,Flush,200,29,29,29,29,4,0,0,0,0
AgressivePlayer,500,0.9,0.1,Flush,112,62,12,12,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,Full house,275,125,25,25,25,25,0,0,0,0
AgressivePlayer,500,0.9,0.1,Full house,290,80,30,30,30,30,0,0,0,0
AgressivePlayer,500,0.9,0.1,Full house,167,17,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,Four-of-a-Kind,170,145,95,45,20,0,0,0,0,0
AgressivePlayer,500,0.9,0.1,Four-of-a-Kind,350,167,117,67,42,42,42,42,42,42
AgressivePlayer,500,0.9,0.1,Four-of-a-Kind,1395,1682,970,845,1730,2469,2887,3529,3562,3618
AgressivePlayer,500,0.9,0.1,Straight flush,290,265,215,165,115,65,15,15,15,0
AgressivePlayer,500,0.9,0.1,Straight flush,1395,1255,2241,2017,2948,3602,2882,3623,3673,2939
AgressivePlayer,500,0.9,0.1,Straight flush,275,24,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Three-of-a-Kind,146,72,22,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Straight,85,15,15,15,15,15,15,15,15,15
AgressivePlayer,500,0.9,0.5,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Flush,1400,591,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Four-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Four-of-a-Kind,125,30,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Four-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.5,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Three-of-a-Kind,24,24,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Three-of-a-Kind,3310,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Straight,50,25,25,25,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Four-of-a-Kind,50,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Four-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Four-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,500,0.9,0.9,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.1,High card,1252,503,363,313,243,193,143,93,43,18
AgressivePlayer,2500,0.1,0.1,High card,1145,1088,1010,960,890,820,750,611,471,401
AgressivePlayer,2500,0.1,0.1,High card,1000,930,860,790,740,670,620,550,475,405
AgressivePlayer,2500,0.1,0.1,One pair,1089,49,49,49,24,24,24,0,0,0
AgressivePlayer,2500,0.1,0.1,One pair,1000,927,857,787,717,647,518,448,378,131
AgressivePlayer,2500,0.1,0.1,One pair,1375,1307,1242,994,924,854,784,698,648,578
AgressivePlayer,2500,0.1,0.1,Two pair,1670,613,543,493,423,353,303,253,203,153
AgressivePlayer,2500,0.1,0.1,Two pair,5625,4220,2279,591,521,451,381,311,261,211
AgressivePlayer,2500,0.1,0.1,Two pair,1190,1083,1029,978,908,707,637,567,515,465
AgressivePlayer,2500,0.1,0.1,Three-of-a-Kind,1710,925,855,789,739,592,522,452,382,332
AgressivePlayer,2500,0.1,0.1,Three-of-a-Kind,1315,1052,1000,930,860,790,632,142,92,42
AgressivePlayer,2500,0.1,0.1,Three-of-a-Kind,1750,1663,488,391,341,271,221,171,121,71
AgressivePlayer,2500,0.1,0.1,Straight,950,900,700,650,580,528,478,408,358,308
AgressivePlayer,2500,0.1,0.1,Straight,1705,943,873,659,589,432,362,292,242,192
AgressivePlayer,2500,0.1,0.1,Straight,1670,1128,863,793,706,636,566,496,424,374
AgressivePlayer,2500,0.1,0.1,Flush,1683,1599,381,331,331,281,231,181,131,131
AgressivePlayer,2500,0.1,0.1,Flush,2105,1684,642,592,522,472,402,312,262,212
AgressivePlayer,2500,0.1,0.1,Flush,2375,1739,747,677,627,577,422,372,347,347
AgressivePlayer,2500,0.1,0.1,Full house,1000,950,880,813,743,659,589,539,469,419
AgressivePlayer,2500,0.1,0.1,Full house,2000,1900,1850,1758,1671,1588,1538,1462,1389,235
AgressivePlayer,2500,0.1,0.1,Full house,2104,1659,1577,1451,1379,1311,1246,1160,1079,1002
AgressivePlayer,2500,0.1,0.1,Four-of-a-Kind,2000,1900,1715,1630,1501,1451,1351,1251,1201,1151
AgressivePlayer,2500,0.1,0.1,Four-of-a-Kind,2125,2019,1919,1824,1733,1683,1491,1441,1369,1096
AgressivePlayer,2500,0.1,0.1,Four-of-a-Kind,2375,2257,386,336,286,261,261,261,261,261
AgressivePlayer,2500,0.1,0.1,Straight flush,2352,2187,2078,2028,1927,1877,1760,1672,1622,1541
AgressivePlayer,2500,0.1,0.1,Straight flush,2375,2209,2099,2049,1947,1850,1800,1710,1601,1474
AgressivePlayer,2500,0.1,0.1,Straight flush,2375,1468,841,791,741,691,641,591,541,491
AgressivePlayer,2500,0.1,0.5,High card,511,384,288,238,188,138,68,43,43,43
AgressivePlayer,2500,0.1,0.5,High card,10125,10200,10275,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,High card,625,303,190,124,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,One pair,454,341,256,174,124,74,24,24,0,0
AgressivePlayer,2500,0.1,0.5,One pair,511,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,One pair,565,424,318,239,180,98,48,48,48,48
AgressivePlayer,2500,0.1,0.5,Two pair,1857,6597,2722,1518,1139,855,623,468,351,264
AgressivePlayer,2500,0.1,0.5,Two pair,1875,838,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Two pair,571,429,322,242,192,122,72,22,22,22
AgressivePlayer,2500,0.1,0.5,Three-of-a-Kind,1185,479,360,270,184,114,64,8074,0,0
AgressivePlayer,2500,0.1,0.5,Three-of-a-Kind,1250,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Three-of-a-Kind,1185,852,639,480,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Straight,314,236,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Straight,1164,823,599,450,338,216,162,92,22,22
AgressivePlayer,2500,0.1,0.5,Straight,1857,1393,1025,482,362,252,189,119,49,49
AgressivePlayer,2500,0.1,0.5,Flush,1830,1373,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Flush,1875,1369,521,391,256,206,155,85,35,10
AgressivePlayer,2500,0.1,0.5,Full house,1875,1344,971,729,547,411,309,232,174,124
AgressivePlayer,2500,0.1,0.5,Full house,1857,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Full house,9031,9106,15811,15886,15961,16036,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Four-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Four-of-a-Kind,1875,1407,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Four-of-a-Kind,1825,1350,1013,760,570,520,353,265,215,165
AgressivePlayer,2500,0.1,0.5,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.5,Straight flush,2450,1778,1334,963,723,524,375,0,0,0
AgressivePlayer,2500,0.1,0.5,Straight flush,2450,1788,1341,987,741,556,417,367,276,226
AgressivePlayer,2500,0.1,0.9,High card,250,138,76,26,1,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,High card,250,138,76,6,6,6,6,6,6,0
AgressivePlayer,2500,0.1,0.9,One pair,2509,251,139,89,39,14,0,0,0,0
AgressivePlayer,2500,0.1,0.9,One pair,210,102,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,One pair,196,108,58,33,33,33,8,8,8,0
AgressivePlayer,2500,0.1,0.9,Two pair,210,116,66,16,16,16,16,0,0,0
AgressivePlayer,2500,0.1,0.9,Two pair,1375,743,409,225,124,74,24,24,24,24
AgressivePlayer,2500,0.1,0.9,Two pair,250,110,40,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Three-of-a-Kind,250,138,76,6,6,6,6,6,6,0
AgressivePlayer,2500,0.1,0.9,Three-of-a-Kind,250,138,88,18,18,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Straight,250,110,60,10,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Straight,224,124,74,24,24,24,24,0,0,0
AgressivePlayer,2500,0.1,0.9,Straight,250,138,76,26,26,1,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Flush,210,116,64,7940,2402,728,678,373,206,89
AgressivePlayer,2500,0.1,0.9,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Flush,2450,246,108,38,38,38,38,38,38,38
AgressivePlayer,2500,0.1,0.9,Full house,1350,729,388,214,118,68,18,0,0,0
AgressivePlayer,2500,0.1,0.9,Full house,1375,757,403,222,123,73,23,0,0,0
AgressivePlayer,2500,0.1,0.9,Full house,250,138,76,26,1,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Four-of-a-Kind,1375,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Four-of-a-Kind,1325,729,401,207,157,107,57,57,57,57
AgressivePlayer,2500,0.1,0.9,Four-of-a-Kind,1325,1275,702,387,200,110,60,60,35,35
AgressivePlayer,2500,0.1,0.9,Straight flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Straight flush,1375,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.1,0.9,Straight flush,1375,1325,702,359,198,0,0,0,0,0
AgressivePlayer,2500,0.5,0.1,High card,940,752,682,546,496,357,292,242,172,122
AgressivePlayer,2500,0.5,0.1,High card,9429,11379,15352,15377,16169,16219,16294,16369,16444,16519
AgressivePlayer,2500,0.5,0.1,High card,6624,15967,16042,16117,16142,16217,16292,16367,16392,16467
AgressivePlayer,2500,0.5,0.1,One pair,7205,17367,17442,17517,17592,17667,17692,17767,17842,17917
AgressivePlayer,2500,0.5,0.1,One pair,552,236,186,136,66,16,16,16,0,0
AgressivePlayer,2500,0.5,0.1,One pair,950,760,608,538,468,375,300,250,200,60
AgressivePlayer,2500,0.5,0.1,Two pair,8650,8725,12315,15590,16444,17332,17357,17432,17507,17582
AgressivePlayer,2500,0.5,0.1,Two pair,7590,15533,15608,15633,15658,15708,15758,15833,15908,15983
AgressivePlayer,2500,0.5,0.1,Two pair,1315,1000,800,730,584,514,444,336,266,196
AgressivePlayer,2500,0.5,0.1,Three-of-a-Kind,1500,168,118,68,18,18,18,18,18,18
AgressivePlayer,2500,0.5,0.1,Three-of-a-Kind,2000,1360,206,136,66,16,16,16,16,0
AgressivePlayer,2500,0.5,0.1,Three-of-a-Kind,700,642,572,502,402,352,302,232,182,132
AgressivePlayer,2500,0.5,0.1,Straight,880,789,632,562,492,422,122,72,22,22
AgressivePlayer,2500,0.5,0.1,Straight,1960,634,508,458,367,297,227,104,34,0
AgressivePlayer,2500,0.5,0.1,Straight,1255,114,64,9890,13761,12395,7751,9709,12832,9154
AgressivePlayer,2500,0.5,0.1,Flush,850,800,640,570,456,386,309,259,189,139
AgressivePlayer,2500,0.5,0.1,Flush,1500,738,678,628,503,363,313,243,173,103
AgressivePlayer,2500,0.5,0.1,Flush,1000,927,433,363,363,263,213,163,108,38
AgressivePlayer,2500,0.5,0.1,Full house,1910,1528,1452,625,555,505,455,405,355,285
AgressivePlayer,2500,0.5,0.1,Full house,2375,1815,602,552,442,372,302,302,252,202
AgressivePlayer,2500,0.5,0.1,Full house,1430,1311,1049,997,927,877,807,737,667,617
AgressivePlayer,2500,0.5,0.1,Four-of-a-Kind,2105,1644,1276,1226,1165,1107,1057,1005,935,865
AgressivePlayer,2500,0.5,0.1,Four-of-a-Kind,1460,1143,1086,1036,985,889,819,769,719,669
AgressivePlayer,2500,0.5,0.1,Four-of-a-Kind,2000,782,712,662,517,467,397,327,277,227
AgressivePlayer,2500,0.5,0.1,Straight flush,2450,1960,655,575,525,475,404,354,304,254
AgressivePlayer,2500,0.5,0.1,Straight flush,2000,1160,1110,1060,1010,960,910,841,776,706
AgressivePlayer,2500,0.5,0.1,Straight flush,975,905,855,805,755,181,181,181,181,131
AgressivePlayer,2500,0.5,0.5,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,High card,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,High card,208,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,One pair,908,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,One pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Two pair,585,439,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Straight,1407,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Straight,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Flush,1875,914,667,501,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Flush,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Flush,1825,457,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Full house,1250,938,704,352,227,171,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Full house,1225,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Full house,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Four-of-a-Kind,0,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Four-of-a-Kind,1825,1369,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Four-of-a-Kind,1875,0,0,0,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Straight flush,2450,1838,1379,1035,0,0,0,0,0,0
AgressivePlayer,2500,0.5,0.5,Straight flush,2450,0,0,0,0,0,0,0,0,0
